pageName|name|testData|xpath
allowanceDeductionSettingInputPage|deductionName4|TS1830<name>控除4|//html/body/div[2]/div[4]/div/div/div[2]/div/div/div/table/tbody/tr[4]/td[2]/input
allowanceDeductionSettingInputPage|deductionName5|TS1833<name>控除5|//html/body/div[2]/div[4]/div/div/div[2]/div/div/div/table/tbody/tr[5]/td[2]/input
allowanceDeductionSettingInputPage|deductionName6|TS1834<name>控除6|//html/body/div[2]/div[4]/div/div/div[2]/div/div/div/table/tbody/tr[6]/td[2]/input
allowanceDeductionSettingInputPage|deductionName7|TS1835<name>控除7|//html/body/div[2]/div[4]/div/div/div[2]/div/div/div/table/tbody/tr[7]/td[2]/input
allowanceDeductionSettingInputPage|allowanceSet|title<name>手当・控除設定|//html/body/div[2]/div/h4

menuBar|menuBar|title<name>menuBar|//html/body/div/div/div/div
menuBar|fileMenu||//html/body/div/div/div/div/div/ul/li/a
menuBar|fileMenu_lockMonth|value<name>支給済にする|//html/body/div/div/div/div/div/ul/li/ul/li[6]/a
menuBar|saveOption|TS662<name> 保存する|//html/body/div/div/div/div/div/ul/li/ul/li[3]/a
menuBar|editMenu||//html/body/div/div/div/div/div/ul/li[2]/a
menuBar|editMenu_dele||//html/body/div/div/div/div/div/ul/li[2]/ul/li[6]/a
menuBar|editOption|TS659<name>編集する (E) F4|//html/body/div/div/div/div/div/ul/li[2]/ul/li/a
menuBar|exitOption|TS664<name> 終了|//html/body/div/div/div/div/div/ul/li/ul/li[11]/a
menuBar|totalTableLegalRecordSalaryIncome|value<name>給与所得の源泉徴収票等の法定調書合計表|//html/body/div/div/div/div/div/ul/li[6]/ul/li[5]/ul/li[3]/a
menuBar|recaculaeMenuBar|value<name>再計算 (R) F6|//html/body/div/div/div/div/div/ul/li[2]/ul/li[4]/a
menuBar|bonusFormsButton||//html/body/div/div/div/div/div/ul/li[6]/a
menuBar|bonusForms_SubmissionForms||//html/body/div/div/div/div/div/ul/li[6]/ul/li[5]/a
menuBar|synchronization||//html/body/div/div/div/div/div/ul/li[7]/a
menuBar|insertExcessiveDeficitAmount||//html/body/div/div/div/div/div/ul/li[7]/ul/li[5]/a

popUp|popUp|title<name>popUp|//html/body/div[4]/div/div
popUp|popup_save||//html/body/div[4]/div/div/div[3]/button
popUp|dateSettingYesButton|TS4574<name>はい|//html/body/div[4]/div/div/div[3]/button
popUp|dateSettingNoButton|TS4574<name>いいえ|//html/body/div[4]/div/div/div[3]/button[2]
popUp|popUp_Msg|LockConfirmation<name>支給済にします|//html/body/div[4]/div/div/div[2]
popUp|definition||//html/body/div[4]/div/div/div[3]/button
popUp|definition2||//html/body/div[4]/div/div[3]/button
popUp|cancelPayment|value<name>キャンセル|//html/body/div[4]/div/div/div[3]/button[2]
popUp|undefinPayment||//html/body/div[4]/div/div/div[3]/button[2]


popup|insertExcessiveTitle|title<name>過不足額算入 (I)|//html/body/div[5]/div/span
popup|insertExcessive_change|title<name>変更|//html/body/div[5]/div[2]/table/tbody/tr/td[2]/button
popup|insertEmployeeAll|title<name>全て選択／解除|//html/body/div[4]/div[2]/div[2]/div/input
popup|insertEmployee1||//html/body/div[4]/div[2]/div[2]/table/tbody/tr/td/input
popup|insertEmployee2||//html/body/div[4]/div[2]/div[2]/table/tbody/tr[2]/td/input
popup|insertEmployee3||//html/body/div[4]/div[2]/div[2]/table/tbody/tr[3]/td/input
popup|insertExcessive_choose||//html/body/div[4]/div[2]/div[3]/button[2]
popup|excute||//html/body/div[5]/div[3]/button


bottomMenu|bottomMenu|title<name>bottomMenu|//html/body/div[3]/div/div
bottomMenu|save||//html/body/div[3]/div/div/ul/li[2]/div[2]/button
bottomMenu|close||//html/body/div[3]/div/div/ul/li[3]/div[2]/button[4]
bottomMenu|edit||//html/body/div[3]/div/div/ul/li/div[2]/button[4]
bottomMenu|lockMonth|lock<name>支給済<data>unlock<name>支給済解除|//html/body/div[3]/div/div/ul/li[3]/div[2]/button[3]
bottomMenu|recaculate||//html/body/div[3]/div/div/ul/li[2]/div[2]/button[2]
bottomMenu|cancel||//html/body/div[3]/div/div/ul/li[4]/div[2]/button[4]
bottomMenu|delete||//html/body/div[3]/div/div/ul/li[4]/div[2]/button[3]
