pageName|name|testData|xpath
socialInsuranceRateSetting|insuredPersonPaymentProportion_other_dis||//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr[4]/td/span
socialInsuranceRateSetting|healthInsuranceProportion_other_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr[4]/td/span
socialInsuranceRateSetting|healthInsStartApplying_old||//html/body/div/div[2]/div[4]/div/div/div/div/ul/li/a
socialInsuranceRateSetting|healthInsStartDate_old|TS11842<name>3<data>TS11844<name>1|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr/td/span
socialInsuranceRateSetting|healthInsOldAmountMonth|TS462<name>03|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr/td/div/span/div[3]/input
socialInsuranceRateSetting|healthInsOldAmountDay|TS462<name>10|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr/td/div/span/div[4]/input
socialInsuranceRateSetting|insuredPersonPaymentProportion_input||//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr[3]/td/input
socialInsuranceRateSetting|healthInsuranceProportion_input||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr[3]/td/input
socialInsuranceRateSetting|insuredPersonPaymentProportion_other||//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr[4]/td/input
socialInsuranceRateSetting|healthInsuranceProportion_other||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr[4]/td/input
socialInsuranceRateSetting|insuredPersonPaymentPr|TS462<name>5<data>TS473<name>3.1300|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div[2]/table/tbody/tr[2]/td/input
socialInsuranceRateSetting|insuredPersonPaymentPr_dis||//html/body/div/div[2]/div[4]/div/div/div/div[2]/div[2]/table/tbody/tr[2]/td/span
socialInsuranceRateSetting|healthInsurance_paymentYear|TS1645<name>23|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr[5]/td/div/span/div[2]/input
socialInsuranceRateSetting|healthInsurance_paymentMonth|TS1645<name>4|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div/table/tbody/tr[5]/td/div/span/div[3]/input
socialInsuranceRateSetting|healthInsStartApplying||//html/body/div/div[2]/div[4]/div/div/div/div/ul/li[2]/a
socialInsuranceRateSetting|healthInsStartDate_new|TS11849<name>3<data>TS11850<name>1|//html/body/div/div[2]/div[4]/div/div/div/div/ul/li[2]/a
socialInsuranceRateSetting|healthInsNewAmountMonth|TS463<name>05<data>TS464<name>03|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div[2]/table/tbody/tr/td/div/span/div[3]/input
socialInsuranceRateSetting|healthInsNewAmountDay|TS463<name>10<data>TS464<name>10|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div[2]/table/tbody/tr/td/div/span/div[4]/input
socialInsuranceRateSetting|insuredPersonPaymentPr2|title<name>被保険者負担率<data>TS464<name>5<data>TS473<name>4.1700|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div[2]/table/tbody/tr[3]/td/input
socialInsuranceRateSetting|insuredPersonPaymentPr2_dis||//html/body/div/div[2]/div[4]/div/div/div/div[2]/div[2]/table/tbody/tr[3]/td/span
socialInsuranceRateSetting|healthInsuranceRate_new|title<name>保険料率|//html/body/div/div[2]/div[4]/div/div/div/div[2]/div[2]/table/tbody/tr[2]/td
socialInsuranceRateSetting|healthInsurance_paymentYear_new||//html/body/div/div[2]/div[4]/div/div/div/div[2]/div[2]/table/tbody/tr[5]/td/div/span/div[2]/input
socialInsuranceRateSetting|healthInsurance_paymentMonth_new||//html/body/div/div[2]/div[4]/div/div/div/div[2]/div[2]/table/tbody/tr[5]/td/div/span/div[3]/input
socialInsuranceRateSetting|careInsStartApplying_old||//html/body/div/div[2]/div[4]/div/div/div[2]/div/ul/li/a
socialInsuranceRateSetting|careInsranceStartDate_old|TS11853<name>3<data>TS11854<name>1|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr/td/span
socialInsuranceRateSetting|careInsranceOldAmountMonth|TS462<name>03|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr/td/div/span/div[3]/input
socialInsuranceRateSetting|careInsranceOldAmountDay|TS462<name>10|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr/td/div/span/div[4]/input
socialInsuranceRateSetting|careOldPersonPaymentPr|TS473<name>5.1700|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr[2]/td/input
socialInsuranceRateSetting|careOldPersonPaymentPr_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr[2]/td/span
socialInsuranceRateSetting|careInsurance_paymentYear|TS1645<name>23|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr[5]/td/div/span/div[2]/input
socialInsuranceRateSetting|careInsurance_paymentMonth|TS1645<name>4|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div/table/tbody/tr[5]/td/div/span/div[3]/input
socialInsuranceRateSetting|careInsStartApplying||//html/body/div/div[2]/div[4]/div/div/div[2]/div/ul/li[2]/a
socialInsuranceRateSetting|careInsranceStartDate_new|TS11855<name>3<data>TS11856<name>1|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr/td/span
socialInsuranceRateSetting|careInsranceNewAmountMonth|TS475<name>05<data>TS5571<name>01|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr/td/div/span/div[3]/input
socialInsuranceRateSetting|careInsranceNewAmountDay|TS475<name>10<data>TS5571<name>10|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr/td/div/span/div[4]/input
socialInsuranceRateSetting|careNewPersonPaymentPr|TS5571<name>5.1700|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr[2]/td/input
socialInsuranceRateSetting|careNewPersonPaymentPr_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr[2]/td/span
socialInsuranceRateSetting|careInsuranceRate_new|title<name>保険料率|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr[2]/td
socialInsuranceRateSetting|careNewPersonDependency||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr[3]/td/input
socialInsuranceRateSetting|careNewPersonDependency_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr[3]/td/span
socialInsuranceRateSetting|careInsurance_paymentYear_new||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr[5]/td/div/span/div[2]/input
socialInsuranceRateSetting|careInsurance_paymentMonth_new||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/div[2]/table/tbody/tr[5]/td/div/span/div[3]/input
socialInsuranceRateSetting|pensionFundApplying_old||//html/body/div/div[2]/div[4]/div/div/div[3]/div/ul/li/a
socialInsuranceRateSetting|pensionFundApplying_old_insuredPersonPaymentProportion||//html/body/div/div[2]/div[4]/div/div/div[3]/div[2]/div/table/tbody/tr[3]/td/input
socialInsuranceRateSetting|pensionFundApplying_new_insuredPersonPaymentProportion||//html/body/div/div[2]/div[4]/div/div/div[3]/div[2]/div[2]/table/tbody/tr[3]/td/input
socialInsuranceRateSetting|pensionFund_paymentYear|TS1645<name>23|//html/body/div/div[2]/div[4]/div/div/div[3]/div[2]/div/table/tbody/tr[5]/td/div/span/div[2]/input
socialInsuranceRateSetting|pensionFund_paymentMonth|TS1645<name>10|//html/body/div/div[2]/div[4]/div/div/div[3]/div[2]/div/table/tbody/tr[5]/td/div/span/div[3]/input
socialInsuranceRateSetting|pensionFundApplying_new||//html/body/div/div[2]/div[4]/div/div/div[3]/div/ul/li[2]/a
socialInsuranceRateSetting|pensionFundRate_new||//html/body/div/div[2]/div[4]/div/div/div[3]/div[2]/div[2]/table/tbody/tr[2]/td
socialInsuranceRateSetting|pensionFund_paymentYear_new||//html/body/div/div[2]/div[4]/div/div/div[3]/div[2]/div[2]/table/tbody/tr[5]/td/div/span/div[2]/input
socialInsuranceRateSetting|pensionFund_paymentMonth_new||//html/body/div/div[2]/div[4]/div/div/div[3]/div[2]/div[2]/table/tbody/tr[5]/td/div/span/div[3]/input
socialInsuranceRateSetting|insuredPersonPaymentProportion_pensionFund||//html/body/div/div[2]/div[4]/div/div/div[3]/div[2]/div/table/tbody/tr[3]/td/span
socialInsuranceRateSetting|socialSecuritySwitch||//html/body/div/div[2]/div[4]/div/div/div[5]/div/ul/li/a
socialInsuranceRateSetting|socialSecurityStartApplying_old||//html/body/div/div[2]/div[4]/div/div/div[5]/div/ul/li/a
socialInsuranceRateSetting|socialSecurityOldPersonPaymentPr|TS4926<name>33.3333<data>TS4967<name>333.33333|//html/body/div/div[2]/div[4]/div/div/div[5]/div[2]/div/table/tbody/tr[2]/td/input
socialInsuranceRateSetting|socialSecurityOldPersonPaymentPr2|TS4956<name>33.3333<data>TS4958<name>333.33333|//html/body/div/div[2]/div[4]/div/div/div[5]/div[2]/div/table/tbody/tr[3]/td/input
socialInsuranceRateSetting|socialSecurityOldPersonPaymentPr_dis||//html/body/div/div[2]/div[4]/div/div/div[5]/div[2]/div/table/tbody/tr[2]/td/span
socialInsuranceRateSetting|socialSecurityOldPersonPaymentPr2_dis||//html/body/div/div[2]/div[4]/div/div/div[5]/div[2]/div/table/tbody/tr[3]/td/span
socialInsuranceRateSetting|socialSecurityStartApplying_new||//html/body/div/div[2]/div[4]/div/div/div[5]/div/ul/li[2]/a
socialInsuranceRateSetting|socialSecurityNewPersonPaymentPr|TS4972<name>33.3333<data>TS4979<name>333.33333|//html/body/div/div[2]/div[4]/div/div/div[5]/div[2]/div[2]/table/tbody/tr[2]/td/input
socialInsuranceRateSetting|socialSecurityNewPersonPaymentPr2|TS4957<name>33.3333<data>TS4959<name>333.33333|//html/body/div/div[2]/div[4]/div/div/div[5]/div[2]/div[2]/table/tbody/tr[3]/td/input
socialInsuranceRateSetting|socialSecurityNewPersonPaymentPr_dis||//html/body/div/div[2]/div[4]/div/div/div[5]/div[2]/div[2]/table/tbody/tr[2]/td/span
socialInsuranceRateSetting|socialSecurityNewPersonPaymentPr2dis||//html/body/div/div[2]/div[4]/div/div/div[5]/div[2]/div[2]/table/tbody/tr[3]/td/span

overtimeAndNoWork|overtimeAndNoWork|title<name>時間外・不就労設定|//html/body/div/div[2]/div[3]/div[2]/ul/li[6]/a
overtimeAndNoWork|weekdayNormal|TS1591<name>1.250|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr/td/input
overtimeAndNoWork|weekdaylateNight|TS1592<name>1.500|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[2]/td/input
overtimeAndNoWork|holidaynormal|TS1593<name>1.350|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[3]/td/input
overtimeAndNoWork|holidaylateNight|TS1594<name>1.600|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[4]/td/input
overtimeAndNoWork|statutoryHolidayNormal|TS1596<name>1.450|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[5]/td/input
overtimeAndNoWork|statutoryHolidayLateNight|TS1598<name>1.700|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[6]/td/input
overtimeAndNoWork|overSixtyHourWorkPremiumRate||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[7]/td/input
overtimeAndNoWork|overSixtyHourWorkPremiumRate2|TS1604<name>0.000|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[7]/td/div[2]/input
overtimeAndNoWork|overFourtyHourWorkPremiumRate||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[8]/td/input
overtimeAndNoWork|overFourtyHourWorkPremiumRate2|TS1606<name>0.000|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[8]/td/div[2]/input
overtimeAndNoWork|absence1|TS1607<name>1.050|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[9]/td/input
overtimeAndNoWork|noWork2|TS1608<name>1.050|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[10]/td/input
overtimeAndNoWork|monthlyEmployeeOvertime|TS1609<name>160.00|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table/tbody/tr/td/input
overtimeAndNoWork|monthlyEmployeeAbsence|TS1610<name>20.50<data>TS1517<name>10|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table/tbody/tr/td[2]/input
overtimeAndNoWork|monthlyEmployeeNoWork|TS1611<name>160.00<data>TS1517<name>20|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table/tbody/tr/td[3]/input
overtimeAndNoWork|dailyEmployeeOvertime|TS1612<name>8.00|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table/tbody/tr[2]/td/input
overtimeAndNoWork|dailyEmployeeNoWork|TS1613<name>8.00|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table/tbody/tr[2]/td[3]/input
overtimeAndNoWork|hourlyEmployeeOvertime||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table/tbody/tr[3]/td/input
overtimeAndNoWork|hourlyEmployeeNoWork||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table/tbody/tr[3]/td[3]/input
overtimeAndNoWork|overtimeWork|TS1573<name>切り捨て<data>TS5543<name>四捨五入<data>TS5544<name>切り上げ|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table[2]/tbody/tr/td/select
overtimeAndNoWork|absenceAndNowork|TS1574<name>切り捨て|//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table[2]/tbody/tr[2]/td/select
overtimeAndNoWork|manageHoliday||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table[3]/tbody/tr/td/input
overtimeAndNoWork|overtimeWork_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table[2]/tbody/tr/td/span
overtimeAndNoWork|absenceAndNowork_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div[2]/table[2]/tbody/tr[2]/td/span

bankInformation|bankInformation|title<name>依頼先銀行情報|//html/body/div/div[2]/div[3]/div[2]/ul/li[7]/a
bankInformation|bankName|TS4509<name>0001 みずほ銀行<data>TS723<name>0005 三菱東京ＵＦＪ銀行|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr/td/select
bankInformation|branchName|TS4509<name>001 本店|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[4]/td/select
bankInformation|bankName_dis||//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr/td/span

annualAdjustmnetBasicSetting|annualAdjustmnetBasicSetting|title<name>年末調整基礎情報|//html/body/div/div[2]/div[3]/div[2]/ul/li[8]/a
annualAdjustmnetBasicSetting|MethodOfSalaryPayment|TS3377<name>大同|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr/td/input
annualAdjustmnetBasicSetting|dataOfSalaryPayment|TS3377<name>10月|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[2]/td/input
annualAdjustmnetBasicSetting|excessiveDeficitAmountAdjustmentType|TS11904<name>賞与|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[3]/td/select
annualAdjustmnetBasicSetting|excessiveDeficitAmountAdjustmentMonth|TS11904<name>1|//html/body/div/div[2]/div[4]/div/div/div[2]/div/table/tbody/tr[3]/td/input

menuBar|menuBar|title<name>menuBar|//html/body/div/div/div/div/div/div/ul
menuBar|clientFileButton||//html/body/div/div/div/div/div/div/ul/li/a
menuBar|clientFileSave||//html/body/div/div/div/div/div/div/ul/li/ul/li[3]/a
menuBar|clientFileClose||//html/body/div/div/div/div/div/div/ul/li/ul/li[11]/a
menuBar|clientEditButton||//html/body/div/div/div/div/div/div/ul/li[2]/a
menuBar|clientEditButton2||//html/body/div/div/div/div/div/div/ul/li[2]/ul/li/a
menuBar|clientFormsButton|title<name>帳票|//html/body/div/div/div/div/div/div/ul/li[6]/a
menuBar|clientForms_SubmissionForms|title<name>提出帳票|//html/body/div/div/div/div/div/div/ul/li[6]/ul/li[5]/a
menuBar|totalTableLegalRecordSalaryIncome|value<name>給与所得の源泉徴収票等の法定調書合計表|//html/body/div/div/div/div/div/div/ul/li[6]/ul/li[5]/ul/li[3]/a


popUp|popUp|title<name>popUp|//html/body/div/div[4]
popUp|definition|title<name>確定|//div/div[3]/button
popUp|yes||//div/div[3]/button
popUp|Ok||//div[button='OK']/button
popUp|fullWidthWornForm||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[5]/table/tbody/tr[3]/td/div/span
popUp|lengthThanSixtyWornForm||//html/body/div/div[2]/div[4]/div/div/div[2]/div/div[5]/table/tbody/tr[3]/td/div/span
popUp|holidayWornForm||//html/body/div[2]/div/div[2]
popUp|dateSettingYesButton|TS4564<name>はい|//div/div[3]/button
popUp|dateSettingNoButton|TS4564<name>いいえ|//div/div[3]/button[2]
popUp|sequenceRecord_Msg|message<name>支給年月日は、前回の日付以降を指定してください|//html/body/div/div[2]/div[4]/div/div/div/table[2]/tbody/tr[2]/td/div/div[6]/div/span
popUp|availableNumber_Msg|message<name>入力された日付は正しくありません|//html/body/div/div[2]/div[4]/div/div/div/table/tbody/tr[7]/td/div/div[5]/div/span

bottomMenu|bottomMenu|title<name>bottomMenu|//html/body/div/div[3]/div/div/ul
bottomMenu|save|disable<name>btn disabled pr-disable|//html/body/div/div[3]/div/div/ul/li[2]/div[2]/button
bottomMenu|edit||//html/body/div/div[3]/div/div/ul/li/div[2]/button[4]
bottomMenu|close||//html/body/div/div[3]/div/div/ul/li[3]/div[2]/button[4]
bottomMenu|clientEcsButton||//html/body/div/div[3]/div/div/ul/li[4]/div[2]/button[4]

clientSettingPage|pageTitle|TS4536<name>賞与計算<data>TS4544<name>給与計算<data>TS4582<name>年末調整<data>TS4888<name>会社情報登録|//html/head/title

depricationBasicSetting|dprcBaseSet|disp<name>償却基本情報|//html/body/div/div/div/div[2]/div/div/div/div/div[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/div/div/table/tbody/tr/td/div
depricationBasicSetting|dprc_BS_Code_Disp|TS491<name>211 建物<data>TS921<name>241 のれん<data>TS951<name>261 投資有証券<data>TS977<name>291 開業費|//div[3]/table/tbody[2]/tr/td[2]/div/span
depricationBasicSetting|dprc_BS_Code_Disp_Ind||//html/body/div/div[2]/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[2]/div[3]/table/tbody[2]/tr/td[2]/div/span
depricationBasicSetting|dprc_BS_CompanyKanaName_Disp||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div/div[3]/table/tbody[2]/tr[2]/td[2]/div/span
depricationBasicSetting|dprc_BS_CompanyDispName_Disp||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div/div[3]/table/tbody[2]/tr[3]/td[2]/div/span
depricationBasicSetting|dprc_BS_BusinessPeriod_StartEra|TS1153<name>昭和<data>TS63<name>平成<data>TS4<name>昭和<data>allValues<name>平成//昭和<data>TS1868<name>平成|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/span/select
depricationBasicSetting|dprc_BS_BusinessPeriod_StartYear|TS9098<name>24<data>TS6494<name>22<data>TS6<name>20<data>TS177<name>20<data>unit<name>年<data>TS12_1<name>を入力<data>TS12_2<name>1234<data>TS18<name>24<data>TS1869<name>23<data>TS1869_1<name>24|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/span/input
depricationBasicSetting|dprc_BS_BusinessPeriod_StartMonth|TS6494<name>3<data>TS1156<name>1<data>TS10<name>5<data>TS177<name>1<data>unit<name>月<data>TS14_1<name>-1<data>TS14_2<name>14<data>TS14_3<name>を入力<data>TS18<name>2<data>TS1870<name>4|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/span/input[2]
depricationBasicSetting|dprc_BS_BusinessPeriod_StartDay|TS6493<name>29<data>TS6557<name>30<data>TS1157<name>1<data>TS17<name>2<data>TS177<name>1<data>unit<name>日<data>TS18_1<name>-1<data>TS18_2<name>32<data>TS18_3<name>を入力<data>TS18_4<name>50<data>TS1871<name>1|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td/span/input[3]
depricationBasicSetting|dprc_BS_BusinessPeriod_StartDate_Disp||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td[3]/span
depricationBasicSetting|dprc_BS_BusinessPeriod_EndEra|TS1162<name>昭和<data>TS63<name>平成<data>TS19<name>昭和<data>allValues<name>平成//昭和<data>TS1872<name>平成|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td[7]/span/select
depricationBasicSetting|dprc_BS_BusinessPeriod_EndYear|TS9098<name>25<data>TS22<name>99<data>TS177<name>20<data>unit<name>年<data>TS23_1<name>を入力<data>TS23_2<name>1234<data>TS1873<name>24<data>TS1873_1<name>25|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td[7]/span/input
depricationBasicSetting|dprc_BS_BusinessPeriod_EndMonth|TS1164<name>1<data>TS24<name>12<data>TS177<name>12<data>unit<name>月<data>TS25_1<name>-1<data>TS25_2<name>14<data>TS25_3<name>を入力<data>TS29<name>2<data>TS1874<name>3|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td[7]/span/input[2]
depricationBasicSetting|dprc_BS_BusinessPeriod_EndDay|TS6493<name>27<data>TS6492<name>28<data>TS6494<name>29<data>TS1165<name>1<data>TS28<name>20<data>TS177<name>30<data>unit<name>日<data>TS29_1<name>-1<data>TS29_2<name>32<data>TS29_3<name>を入力<data>TS29_4<name>50<data>TS1875<name>31|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td[7]/span/input[3]
depricationBasicSetting|dprc_BS_BusinessPeriod_EndDate_Disp||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td[9]/span
depricationBasicSetting|dprc_BS_BusinessPeriod_Months||//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table/tbody/tr/td/table/tbody/tr/td[11]/div/span[2]
depricationBasicSetting|dprc_BS_BusinessPeriod_title|title<name>会計事業期間: |//html/body/div/div[2]/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table[2]/tbody/tr/td/table/tbody/tr/td/span
depricationBasicSetting|dprc_BS_BusinessPeriod_startDate||//html/body/div/div[2]/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table[2]/tbody/tr/td/table/tbody/tr/td[3]/span
depricationBasicSetting|dprc_BS_BusinessPeriod_endDate||//html/body/div/div[2]/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table[2]/tbody/tr/td/table/tbody/tr/td[7]/span
depricationBasicSetting|dprc_BS_BusinessPeriod_change|title<name>会計事業期間自と異なる|//html/body/div/div[2]/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[2]/td[2]/div/div/table[2]/tbody/tr/td/table/tbody/tr/td[13]/span/input
depricationBasicSetting|dprc_BS_CarryingAmountInput_BookAmount|title<name>簿価を入力|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[3]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/span/input
depricationBasicSetting|dprc_BS_CarryingAmountInput_Accumulate|title<name>償却累計額を入力|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[3]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/span[2]/input
depricationBasicSetting|dprc_BS_AssetCodeAuto_NotDo|title<name>しない|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[4]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/span/input
depricationBasicSetting|dprc_BS_AssetCodeAuto_WholeAssets|title<name>資産全体で付番|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[4]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/span[2]/input
depricationBasicSetting|dprc_BS_AssetCodeAuto_Account|title<name>科目別に付番|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[4]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/span[3]/input
depricationBasicSetting|dprc_BS_CapitalExpense_Apply|title<name>取得価額の特例を適用する|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[5]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/span/input
depricationBasicSetting|dprc_BS_CapitalExpense_NotApply|title<name>適用しない|//html/body/div/div/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[5]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/span[2]/input
depricationBasicSetting|dprcCountOfMonthType_corprateTax|title<name>法人税施行令第５９条第２項（例：5月31日～6月30日＝1か月）|//html/body/div/div[2]/div/div[2]/div/div/div/div/div[3]/div/div/div/div/div/div/div/div[3]/div[3]/table/tbody[2]/tr[6]/td[2]/div/table/tbody/tr/td/table/tbody/tr/td/span/span/input
